Order_ID,Customer,Country,Region,Sales_Person,Product,Category,Amount,Currency,Order_Date,Payment_Method,Order_Status
13869,Client_302,Japan,APAC,Elena Rodriguez,Enterprise Server,Infrastructure,,USD,2023.11.16,PayPal,In Review
13870,Client_336,USA,North America,Michael Chen,Logitech MX Master,Accessories,99,USD,"Apr 29, 2023",PayPal,Completed
13871,Client_371,Japan,APAC,Yuki Tanaka,Network Switch,Infrastructure,USD 4500,GBP,2023.04.02,Crypto,Completed
13872,Client_616,Canada,North America,Yuki Tanaka,Samsung S23 Ultra,Electronics,1199,NGN,"Feb 12, 2023",Credit Card,Completed
13873,Client_198,Australia,APAC,Elena Rodriguez,Conference Table,Furniture,2100,USD,02/03/2023,Credit Card,Pending
13874,Client_623,Nigeria,Africa,David Okoro,Enterprise Server,Infrastructure,15200,USD,"Aug 29, 2023",PayPal,Completed
13875,Client_421,Japan,APAC,Sarah Jenkins,Conference Table,Furniture,2100,NGN,N/A,Crypto,Pending
13876,Client_988,Japan,APAC,Michael Chen,Conference Table,Furniture,2100,EUR,12/07/2023,PayPal,Pending
13877,Client_498,Germany,EMEA,Elena Rodriguez,Logitech MX Master,Accessories,99,USD,"May 08, 2024",Crypto,Pending
13878,Client_398,Australia,APAC,Elena Rodriguez,Samsung S23 Ultra,Electronics,1199,USD,01/04/2023,PayPal,In Review
13879,Client_133,UK,EMEA,Sarah Jenkins,Network Switch,Infrastructure,4500,USD,2023.08.27,PayPal,Pending
13880,Client_444,Japan,APAC,Yuki Tanaka,Herman Miller Chair,Furniture,1450 approx,JPY,2023.10.08,PayPal,In Review
13881,Client_561,Nigeria,Africa,Sarah Jenkins,Conference Table,Furniture,2100 approx,USD,19/04/2024,Credit Card,Cancelled
13882,Client_644,Germany,EMEA,David Okoro,iPhone 15 Pro,Electronics,999,USD,11/07/2023,Crypto,Completed
13883,Client_994,Canada,North America,David Okoro,MacBook Pro M3,Electronics,2499,EUR,26/01/2024,Crypto,Pending
13884,Client_448,Nigeria,Africa,David Okoro,Herman Miller Chair,Furniture,1450,EUR,N/A,PayPal,Completed
13885,Client_735,Japan,APAC,Yuki Tanaka,Logitech MX Master,Accessories,99,JPY,2023.04.05,Crypto,Cancelled
13886,Client_627,Nigeria,Africa,Michael Chen,Sony WH-1000XM5,Accessories,399,EUR,"Dec 17, 2023",Crypto,Cancelled
13887,Client_717,Nigeria,Africa,Elena Rodriguez,Samsung S23 Ultra,Electronics,1199,NGN,02/12/2023,PayPal,Completed
13888,Client_320,UK,EMEA,Sarah Jenkins,Enterprise Server,Infrastructure,15200,USD,22/06/2023,Wire Transfer,Pending
13889,Client_602,Nigeria,Africa,Yuki Tanaka,Electric Standing Desk,Furniture,850,GBP,24/03/2024,PayPal,Cancelled
13890,Client_769,Germany,EMEA,Michael Chen,Electric Standing Desk,Furniture,850,USD,2023.06.24,Crypto,Completed
13891,Client_308,Nigeria,Africa,Yuki Tanaka,Electric Standing Desk,Furniture,850,USD,02/07/2023,PayPal,Cancelled
13892,Client_188,Australia,APAC,Michael Chen,Sony WH-1000XM5,Accessories,399 approx,GBP,"Aug 08, 2023",Crypto,Cancelled
13893,Client_253,UK,EMEA,Yuki Tanaka,Conference Table,Furniture,2100,USD,2023.09.13,Crypto,Completed
13894,Client_707,USA,North America,Sarah Jenkins,Thunderbolt Dock,Accessories,299,USD,2023-14-32,Crypto,Completed
13895,Client_497,Nigeria,Africa,Sarah Jenkins,Enterprise Server,Infrastructure,USD 15200,EUR,2023.01.04,Wire Transfer,Pending
13896,Client_492,Canada,North America,Sarah Jenkins,Network Switch,Infrastructure,4500 approx,USD,2023.06.19,Credit Card,Completed
13897,Client_827,Canada,North America,Michael Chen,Electric Standing Desk,Furniture,850,USD,02/21/2023,Wire Transfer,In Review
13898,Client_181,USA,North America,Yuki Tanaka,Sony WH-1000XM5,Accessories,399,USD,02/06/2023,Credit Card,Completed
13898,Client_181,USA,North America,Yuki Tanaka,Sony WH-1000XM5,Accessories,399,USD,02/06/2023,Credit Card,Completed
13899,Client_305,USA,North America,Elena Rodriguez,Electric Standing Desk,Furniture,850,USD,"Mar 10, 2023",PayPal,In Review
13900,Client_494,Japan,APAC,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,USD,02/18/2024,Credit Card,Pending
13901,Client_895,Australia,APAC,David Okoro,Network Switch,Infrastructure,4500,JPY,11/03/2024,Crypto,In Review
13902,Client_486,USA,North America,Michael Chen,Rack Cabinet,Infrastructure,1200,USD,23/04/2023,Crypto,Pending
13903,Client_624,Japan,APAC,Elena Rodriguez,Thunderbolt Dock,Accessories,299,USD,N/A,PayPal,Completed
13904,Client_531,Germany,EMEA,Yuki Tanaka,MacBook Pro M3,Electronics,2499,USD,2023.12.03,Crypto,Completed
13905,Client_894,Japan,APAC,Yuki Tanaka,Logitech MX Master,Accessories,99,USD,12/04/2024,Credit Card,Pending
13906,Client_991,Japan,APAC,Elena Rodriguez,Network Switch,Infrastructure,4500,USD,2023.10.25,PayPal,Completed
13907,Client_531,Australia,APAC,David Okoro,Logitech MX Master,Accessories,99,USD,01/09/2023,Crypto,Pending
13908,Client_677,Canada,North America,Yuki Tanaka,iPhone 15 Pro,Electronics,999,USD,04/18/2024,Crypto,In Review
13909,Client_444,USA,North America,David Okoro,Samsung S23 Ultra,Electronics,1199,USD,01/11/2023,PayPal,In Review
13910,Client_737,Germany,EMEA,Sarah Jenkins,MacBook Pro M3,Electronics,2499,USD,2023.03.03,PayPal,Completed
13911,Client_45,Germany,EMEA,David Okoro,Rack Cabinet,Infrastructure,1200,GBP,08/12/2023,PayPal,Completed
13912,Client_681,UK,EMEA,David Okoro,Samsung S23 Ultra,Electronics,,USD,N/A,PayPal,Pending
13913,Client_302,Nigeria,Africa,Sarah Jenkins,MacBook Pro M3,Electronics,USD 2499,USD,"Jan 24, 2024",PayPal,In Review
13914,Client_171,UK,EMEA,David Okoro,iPhone 15 Pro,Electronics,999,USD,16/08/2023,PayPal,Cancelled
13915,Client_612,Germany,EMEA,Elena Rodriguez,Thunderbolt Dock,Accessories,299,USD,2023.07.29,Credit Card,Completed
13916,Client_548,Germany,EMEA,Sarah Jenkins,Conference Table,Furniture,2100,EUR,"May 07, 2023",Wire Transfer,Cancelled
13917,Client_272,Canada,North America,David Okoro,Sony WH-1000XM5,Accessories,399,USD,25/07/2023,PayPal,Cancelled
13918,Client_195,Australia,APAC,Elena Rodriguez,Logitech MX Master,Accessories,99,USD,25/10/2023,Credit Card,Cancelled
13919,Client_310,UK,EMEA,Michael Chen,Logitech MX Master,Accessories,,JPY,11/11/2023,Wire Transfer,In Review
13920,Client_44,UK,EMEA,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,EUR,01/01/2023,Credit Card,Completed
13921,Client_12,Canada,North America,David Okoro,Conference Table,Furniture,2100,USD,2023.08.31,Wire Transfer,Completed
13922,Client_433,Australia,APAC,Sarah Jenkins,Enterprise Server,Infrastructure,,USD,09/07/2023,Wire Transfer,In Review
13923,Client_249,Canada,North America,David Okoro,Thunderbolt Dock,Accessories,299,USD,"Jul 15, 2023",PayPal,Completed
13924,Client_639,Nigeria,Africa,Elena Rodriguez,iPhone 15 Pro,Electronics,999,USD,12/22/2023,Credit Card,Cancelled
13925,Client_623,Japan,APAC,David Okoro,Enterprise Server,Infrastructure,15200,NGN,N/A,Credit Card,Cancelled
13926,Client_592,UK,EMEA,Yuki Tanaka,Enterprise Server,Infrastructure,15200,USD,19/03/2024,Credit Card,In Review
13927,Client_81,Canada,North America,Sarah Jenkins,iPhone 15 Pro,Electronics,999,NGN,04/19/2024,Crypto,Completed
13928,Client_262,Canada,North America,Sarah Jenkins,iPhone 15 Pro,Electronics,999,USD,04/24/2023,Wire Transfer,Cancelled
13929,Client_169,UK,EMEA,Michael Chen,iPhone 15 Pro,Electronics,999,NGN,08/09/2023,Wire Transfer,Completed
13930,Client_146,UK,EMEA,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,EUR,06/21/2023,Credit Card,Pending
13931,Client_451,Germany,EMEA,Michael Chen,Conference Table,Furniture,2100,NGN,"Aug 08, 2023",Credit Card,Cancelled
13932,Client_801,Australia,APAC,David Okoro,Conference Table,Furniture,2100,USD,04/03/2023,Wire Transfer,Completed
13933,Client_466,Australia,APAC,David Okoro,MacBook Pro M3,Electronics,2499,USD,2024.03.26,Crypto,Pending
13934,Client_915,Germany,EMEA,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,USD,04/17/2023,Wire Transfer,Completed
13935,Client_971,Australia,APAC,Yuki Tanaka,Thunderbolt Dock,Accessories,299,JPY,2023-14-32,PayPal,Completed
13936,Client_808,Australia,APAC,Sarah Jenkins,Electric Standing Desk,Furniture,850,GBP,01/10/2023,PayPal,Completed
13937,Client_539,Japan,APAC,Michael Chen,Logitech MX Master,Accessories,99 approx,EUR,23/01/2024,PayPal,Completed
13938,Client_816,Germany,EMEA,Yuki Tanaka,Network Switch,Infrastructure,4500,USD,06/03/2024,PayPal,Completed
13939,Client_257,Germany,EMEA,Sarah Jenkins,Samsung S23 Ultra,Electronics,USD 1199,GBP,03/13/2023,Wire Transfer,Completed
13940,Client_724,Nigeria,Africa,Sarah Jenkins,Electric Standing Desk,Furniture,850,USD,24/04/2023,Credit Card,Completed
13941,Client_475,Nigeria,Africa,Yuki Tanaka,Sony WH-1000XM5,Accessories,399,USD,2024.04.23,Credit Card,In Review
13942,Client_89,Germany,EMEA,Yuki Tanaka,Electric Standing Desk,Furniture,850,GBP,01/01/2023,Wire Transfer,Completed
13943,Client_742,UK,EMEA,Elena Rodriguez,Thunderbolt Dock,Accessories,299,GBP,2023.02.17,Crypto,In Review
13944,Client_712,Germany,EMEA,Michael Chen,Network Switch,Infrastructure,4500,GBP,07/23/2023,Crypto,In Review
13945,Client_371,Japan,APAC,Elena Rodriguez,Sony WH-1000XM5,Accessories,,NGN,13/06/2023,PayPal,Completed
13946,Client_613,Canada,North America,David Okoro,Sony WH-1000XM5,Accessories,399 approx,USD,06/27/2023,PayPal,Completed
13947,Client_682,Australia,APAC,David Okoro,Herman Miller Chair,Furniture,1450,USD,N/A,Credit Card,Completed
13948,Client_173,Australia,APAC,Sarah Jenkins,iPhone 15 Pro,Electronics,999,USD,"Mar 08, 2024",PayPal,Pending
13949,Client_579,UK,EMEA,Elena Rodriguez,Thunderbolt Dock,Accessories,299,USD,2023.10.15,Crypto,Completed
13950,Client_612,UK,EMEA,Elena Rodriguez,Herman Miller Chair,Furniture,1450,JPY,2023.09.05,PayPal,Completed
13951,Client_117,UK,EMEA,David Okoro,MacBook Pro M3,Electronics,2499,GBP,03/08/2023,Crypto,In Review
13952,Client_736,Nigeria,Africa,Sarah Jenkins,Network Switch,Infrastructure,4500,USD,2023.03.23,Crypto,Completed
13953,Client_12,Japan,APAC,Michael Chen,Sony WH-1000XM5,Accessories,399,GBP,N/A,Credit Card,Completed
13954,Client_695,Canada,North America,David Okoro,iPhone 15 Pro,Electronics,999,USD,02/13/2024,Credit Card,Pending
13955,Client_854,UK,EMEA,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,USD,13/05/2023,Crypto,In Review
13956,Client_839,Australia,APAC,Yuki Tanaka,Conference Table,Furniture,2100,USD,N/A,Wire Transfer,Completed
13957,Client_20,Germany,EMEA,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,USD,29/03/2024,Crypto,Cancelled
13958,Client_956,Japan,APAC,David Okoro,Rack Cabinet,Infrastructure,1200,USD,2023.04.23,Wire Transfer,Completed
13959,Client_506,Canada,North America,Sarah Jenkins,iPhone 15 Pro,Electronics,999,USD,11/04/2023,Crypto,Completed
13960,Client_742,UK,EMEA,Elena Rodriguez,Samsung S23 Ultra,Electronics,1199,NGN,05/05/2024,Credit Card,Completed
13961,Client_535,USA,North America,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,USD,10/09/2023,Crypto,Cancelled
13962,Client_724,USA,North America,Yuki Tanaka,Rack Cabinet,Infrastructure,1200,USD,N/A,Credit Card,Pending
13963,Client_913,Australia,APAC,David Okoro,Enterprise Server,Infrastructure,15200,USD,09/04/2023,Credit Card,Cancelled
13964,Client_424,Germany,EMEA,Elena Rodriguez,Electric Standing Desk,Furniture,850,NGN,2023.07.06,Credit Card,Completed
13965,Client_406,Canada,North America,David Okoro,Samsung S23 Ultra,Electronics,1199,EUR,"May 02, 2024",Credit Card,In Review
13966,Client_360,Germany,EMEA,Elena Rodriguez,Samsung S23 Ultra,Electronics,1199,EUR,02/05/2023,Credit Card,Completed
13967,Client_55,Japan,APAC,Michael Chen,Sony WH-1000XM5,Accessories,USD 399,USD,09/20/2023,Crypto,Pending
13968,Client_444,Germany,EMEA,Sarah Jenkins,Conference Table,Furniture,,USD,2023-14-32,Credit Card,Cancelled
13969,Client_918,Australia,APAC,Yuki Tanaka,Enterprise Server,Infrastructure,15200,JPY,2023.04.03,PayPal,Cancelled
13970,Client_926,Germany,EMEA,Michael Chen,iPhone 15 Pro,Electronics,999,GBP,11/17/2023,PayPal,Cancelled
13971,Client_630,USA,North America,Yuki Tanaka,Electric Standing Desk,Furniture,850,USD,08/16/2023,Crypto,Completed
13972,Client_300,Germany,EMEA,Yuki Tanaka,Electric Standing Desk,Furniture,850,JPY,18/11/2023,PayPal,Pending
13973,Client_594,UK,EMEA,David Okoro,Logitech MX Master,Accessories,99,USD,2023.06.03,Wire Transfer,Pending
13974,Client_751,Canada,North America,Yuki Tanaka,Thunderbolt Dock,Accessories,299,NGN,08/04/2023,Credit Card,Completed
13975,Client_995,UK,EMEA,Yuki Tanaka,Samsung S23 Ultra,Electronics,1199,USD,28/02/2024,Wire Transfer,Pending
13976,Client_417,Japan,APAC,Yuki Tanaka,Enterprise Server,Infrastructure,15200,JPY,28/08/2023,PayPal,In Review
13977,Client_712,Canada,North America,Michael Chen,Sony WH-1000XM5,Accessories,399,EUR,16/02/2024,Credit Card,Cancelled
13978,Client_160,Australia,APAC,Elena Rodriguez,iPhone 15 Pro,Electronics,999,EUR,13/01/2024,Credit Card,Pending
13979,Client_285,Canada,North America,David Okoro,MacBook Pro M3,Electronics,2499,EUR,2024.05.04,Crypto,Completed
13980,Client_220,Nigeria,Africa,Michael Chen,iPhone 15 Pro,Electronics,999,USD,N/A,PayPal,Completed
13981,Client_17,Nigeria,Africa,David Okoro,Network Switch,Infrastructure,4500,USD,14/03/2024,PayPal,Completed
13982,Client_72,Canada,North America,Sarah Jenkins,Samsung S23 Ultra,Electronics,USD 1199,GBP,04/18/2023,PayPal,Pending
13983,Client_569,Germany,EMEA,Sarah Jenkins,Network Switch,Infrastructure,4500,USD,22/12/2023,Credit Card,Cancelled
13983,Client_569,Germany,EMEA,Sarah Jenkins,Network Switch,Infrastructure,4500,USD,22/12/2023,Credit Card,Cancelled
13984,Client_314,USA,North America,Elena Rodriguez,MacBook Pro M3,Electronics,2499,USD,11/08/2023,PayPal,Completed
13985,Client_550,Germany,EMEA,Sarah Jenkins,Herman Miller Chair,Furniture,1450 approx,JPY,26/03/2023,PayPal,In Review
13986,Client_764,Australia,APAC,Michael Chen,Herman Miller Chair,Furniture,1450,USD,"Jan 10, 2024",Crypto,Completed
13987,Client_567,Germany,EMEA,Michael Chen,Thunderbolt Dock,Accessories,299,USD,05/04/2023,Crypto,In Review
13988,Client_555,Germany,EMEA,Michael Chen,Sony WH-1000XM5,Accessories,399,USD,10/09/2023,PayPal,Cancelled
13989,Client_868,Nigeria,Africa,Yuki Tanaka,Rack Cabinet,Infrastructure,1200,USD,2024.02.07,Crypto,Completed
13990,Client_843,Japan,APAC,Elena Rodriguez,Enterprise Server,Infrastructure,15200,USD,2023.05.15,PayPal,Pending
13991,Client_83,Germany,EMEA,Sarah Jenkins,Network Switch,Infrastructure,4500,JPY,23/12/2023,Wire Transfer,Completed
13992,Client_888,Japan,APAC,Yuki Tanaka,Thunderbolt Dock,Accessories,299,JPY,"Feb 08, 2024",Crypto,Completed
13993,Client_508,Australia,APAC,Michael Chen,MacBook Pro M3,Electronics,,USD,26/01/2023,PayPal,Cancelled
13994,Client_440,Australia,APAC,Michael Chen,Samsung S23 Ultra,Electronics,1199,USD,07/09/2023,PayPal,Completed
13995,Client_710,Japan,APAC,Elena Rodriguez,iPhone 15 Pro,Electronics,999,USD,19/12/2023,Credit Card,Pending
13996,Client_438,USA,North America,Sarah Jenkins,Rack Cabinet,Infrastructure,,USD,03/28/2023,PayPal,In Review
13997,Client_946,Japan,APAC,Elena Rodriguez,Enterprise Server,Infrastructure,15200,USD,17/02/2024,Wire Transfer,In Review
13998,Client_602,Australia,APAC,Elena Rodriguez,Network Switch,Infrastructure,4500 approx,USD,N/A,Crypto,Completed
13999,Client_310,Canada,North America,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,USD,02/16/2024,Crypto,Completed
14000,Client_256,Australia,APAC,Sarah Jenkins,iPhone 15 Pro,Electronics,999,JPY,2023.05.02,Wire Transfer,Completed
14001,Client_111,UK,EMEA,Yuki Tanaka,MacBook Pro M3,Electronics,2499,USD,N/A,PayPal,Pending
14002,Client_690,USA,North America,Yuki Tanaka,MacBook Pro M3,Electronics,,USD,2023.01.21,Credit Card,In Review
14003,Client_383,Nigeria,Africa,Michael Chen,Network Switch,Infrastructure,4500,USD,20/04/2024,PayPal,In Review
14004,Client_60,USA,North America,Elena Rodriguez,Conference Table,Furniture,2100,USD,N/A,Crypto,Cancelled
14005,Client_940,Australia,APAC,Yuki Tanaka,Herman Miller Chair,Furniture,1450,USD,27/02/2024,PayPal,Cancelled
14006,Client_482,UK,EMEA,Yuki Tanaka,Conference Table,Furniture,2100,USD,"Feb 26, 2024",Credit Card,Cancelled
14007,Client_816,Canada,North America,David Okoro,Logitech MX Master,Accessories,99,USD,17/06/2023,Crypto,Completed
14008,Client_597,UK,EMEA,Yuki Tanaka,Samsung S23 Ultra,Electronics,1199,USD,2023-14-32,Credit Card,Pending
14009,Client_643,Japan,APAC,Sarah Jenkins,Enterprise Server,Infrastructure,15200,GBP,N/A,Credit Card,Cancelled
14010,Client_481,Japan,APAC,Yuki Tanaka,Rack Cabinet,Infrastructure,,USD,04/08/2023,Crypto,Completed
14011,Client_218,Japan,APAC,David Okoro,MacBook Pro M3,Electronics,2499,NGN,03/05/2024,Crypto,Completed
14012,Client_397,USA,North America,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,USD,04/30/2023,PayPal,Completed
14013,Client_886,Australia,APAC,Elena Rodriguez,Network Switch,Infrastructure,4500,NGN,05/01/2024,PayPal,Pending
14014,Client_276,Japan,APAC,David Okoro,Conference Table,Furniture,2100,JPY,07/01/2023,Crypto,Cancelled
14015,Client_225,Germany,EMEA,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,USD,2023.08.24,Wire Transfer,In Review
14016,Client_814,Australia,APAC,David Okoro,Samsung S23 Ultra,Electronics,USD 1199,USD,01/13/2024,Credit Card,In Review
14017,Client_177,Nigeria,Africa,Michael Chen,Enterprise Server,Infrastructure,15200,USD,N/A,Crypto,Completed
14018,Client_142,Australia,APAC,Elena Rodriguez,Electric Standing Desk,Furniture,,JPY,23/06/2023,PayPal,Cancelled
14019,Client_315,UK,EMEA,Sarah Jenkins,Network Switch,Infrastructure,4500,EUR,21/09/2023,Credit Card,Completed
14020,Client_753,Nigeria,Africa,Yuki Tanaka,Logitech MX Master,Accessories,99,EUR,17/09/2023,Crypto,Completed
14021,Client_127,UK,EMEA,Michael Chen,Network Switch,Infrastructure,4500,EUR,2023.08.13,PayPal,In Review
14022,Client_849,Nigeria,Africa,Yuki Tanaka,MacBook Pro M3,Electronics,2499,JPY,2023.01.06,PayPal,Completed
14023,Client_988,Nigeria,Africa,David Okoro,Rack Cabinet,Infrastructure,1200 approx,EUR,05/01/2024,PayPal,In Review
14024,Client_882,Canada,North America,David Okoro,Logitech MX Master,Accessories,99,EUR,15/05/2024,Credit Card,Cancelled
14025,Client_312,UK,EMEA,Sarah Jenkins,Conference Table,Furniture,2100,NGN,04/18/2023,Wire Transfer,Completed
14026,Client_980,USA,North America,Michael Chen,Samsung S23 Ultra,Electronics,USD 1199,USD,04/08/2024,Crypto,Cancelled
14027,Client_184,Japan,APAC,David Okoro,Logitech MX Master,Accessories,99,JPY,30/04/2023,PayPal,In Review
14028,Client_304,Australia,APAC,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,JPY,2023.10.21,PayPal,Cancelled
14029,Client_11,Australia,APAC,David Okoro,Samsung S23 Ultra,Electronics,1199,USD,21/07/2023,Wire Transfer,Pending
14030,Client_254,Canada,North America,Michael Chen,Rack Cabinet,Infrastructure,1200,USD,2023.10.06,Wire Transfer,In Review
14031,Client_101,Canada,North America,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,JPY,2023.05.11,Crypto,Cancelled
14032,Client_370,Australia,APAC,Elena Rodriguez,Thunderbolt Dock,Accessories,299,NGN,"Oct 26, 2023",PayPal,Cancelled
14033,Client_73,Australia,APAC,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,NGN,N/A,Crypto,In Review
14034,Client_703,Australia,APAC,David Okoro,Herman Miller Chair,Furniture,1450,USD,06/12/2023,Wire Transfer,Pending
14035,Client_475,USA,North America,Elena Rodriguez,iPhone 15 Pro,Electronics,USD 999,USD,2024.04.29,PayPal,Completed
14036,Client_857,USA,North America,Yuki Tanaka,Conference Table,Furniture,2100,USD,20/12/2023,Credit Card,Completed
14037,Client_891,Germany,EMEA,David Okoro,Logitech MX Master,Accessories,USD 99,USD,18/10/2023,Crypto,Cancelled
14038,Client_113,USA,North America,David Okoro,Network Switch,Infrastructure,4500,USD,2023.11.20,Credit Card,Completed
14039,Client_364,Japan,APAC,David Okoro,MacBook Pro M3,Electronics,2499,USD,09/03/2024,Crypto,Pending
14040,Client_136,Nigeria,Africa,Michael Chen,Herman Miller Chair,Furniture,1450,USD,"Apr 17, 2024",Wire Transfer,Cancelled
14041,Client_217,UK,EMEA,Michael Chen,Thunderbolt Dock,Accessories,299,USD,"Mar 30, 2023",Credit Card,Completed
14042,Client_508,Canada,North America,Sarah Jenkins,Herman Miller Chair,Furniture,1450,USD,07/18/2023,Wire Transfer,Completed
14043,Client_557,USA,North America,David Okoro,Thunderbolt Dock,Accessories,299,USD,11/06/2023,Credit Card,Pending
14044,Client_804,USA,North America,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,USD,"Mar 27, 2024",Crypto,Completed
14045,Client_708,UK,EMEA,Michael Chen,Herman Miller Chair,Furniture,1450,USD,N/A,Crypto,In Review
14046,Client_896,Germany,EMEA,Michael Chen,Herman Miller Chair,Furniture,1450,JPY,23/05/2023,Credit Card,Completed
14047,Client_45,Australia,APAC,Elena Rodriguez,Enterprise Server,Infrastructure,15200,USD,2023.07.02,Crypto,Completed
14048,Client_495,Nigeria,Africa,Sarah Jenkins,Logitech MX Master,Accessories,99,USD,30/09/2023,PayPal,Pending
14049,Client_942,Nigeria,Africa,Yuki Tanaka,Network Switch,Infrastructure,4500,USD,N/A,Crypto,Cancelled
14050,Client_831,Japan,APAC,Elena Rodriguez,Conference Table,Furniture,2100,EUR,04/03/2023,PayPal,Cancelled
14051,Client_996,Nigeria,Africa,Michael Chen,Sony WH-1000XM5,Accessories,399,USD,25/03/2024,Credit Card,In Review
14052,Client_891,Japan,APAC,Yuki Tanaka,Electric Standing Desk,Furniture,850,JPY,N/A,Wire Transfer,Completed
14053,Client_128,Japan,APAC,Yuki Tanaka,MacBook Pro M3,Electronics,2499,USD,09/01/2024,Crypto,Pending
14054,Client_700,USA,North America,Elena Rodriguez,Thunderbolt Dock,Accessories,299,USD,24/12/2023,PayPal,Completed
14055,Client_915,USA,North America,Elena Rodriguez,Network Switch,Infrastructure,4500,USD,2023.12.13,Crypto,In Review
14056,Client_231,Australia,APAC,David Okoro,Thunderbolt Dock,Accessories,299,JPY,19/11/2023,Crypto,Completed
14057,Client_598,USA,North America,Yuki Tanaka,Network Switch,Infrastructure,4500,USD,01/27/2023,Crypto,In Review
14058,Client_168,UK,EMEA,Michael Chen,MacBook Pro M3,Electronics,2499 approx,USD,11/17/2023,Crypto,Completed
14059,Client_796,Australia,APAC,David Okoro,Conference Table,Furniture,2100,JPY,"Jan 28, 2024",Wire Transfer,Cancelled
14060,Client_155,Nigeria,Africa,Michael Chen,Enterprise Server,Infrastructure,15200,USD,07/05/2023,PayPal,Completed
14061,Client_382,USA,North America,Yuki Tanaka,Network Switch,Infrastructure,4500 approx,USD,07/04/2023,Credit Card,Completed
14062,Client_61,Japan,APAC,Yuki Tanaka,Logitech MX Master,Accessories,99,USD,2023.10.17,Credit Card,In Review
14063,Client_709,Nigeria,Africa,Sarah Jenkins,iPhone 15 Pro,Electronics,999,NGN,22/09/2023,PayPal,Cancelled
14064,Client_648,Australia,APAC,Michael Chen,Logitech MX Master,Accessories,99,NGN,18/01/2023,Credit Card,Pending
14065,Client_104,Canada,North America,Michael Chen,Herman Miller Chair,Furniture,1450,JPY,2023-14-32,Wire Transfer,Completed
14066,Client_683,UK,EMEA,Yuki Tanaka,MacBook Pro M3,Electronics,2499,EUR,03/08/2023,PayPal,Cancelled
14067,Client_700,Canada,North America,David Okoro,Herman Miller Chair,Furniture,1450,USD,04/01/2024,Crypto,Completed
14068,Client_203,Germany,EMEA,Elena Rodriguez,Conference Table,Furniture,2100,NGN,2023.03.03,PayPal,Completed
14069,Client_832,Nigeria,Africa,David Okoro,Herman Miller Chair,Furniture,1450,GBP,06/04/2024,Crypto,In Review
14070,Client_830,Australia,APAC,Michael Chen,Conference Table,Furniture,2100,NGN,"Feb 22, 2023",PayPal,In Review
14071,Client_733,USA,North America,Elena Rodriguez,Network Switch,Infrastructure,4500,USD,2024.03.06,Crypto,Cancelled
14072,Client_212,Nigeria,Africa,Sarah Jenkins,Electric Standing Desk,Furniture,850,USD,2023.07.07,Wire Transfer,In Review
14072,Client_212,Nigeria,Africa,Sarah Jenkins,Electric Standing Desk,Furniture,850,USD,2023.07.07,Wire Transfer,In Review
14073,Client_159,USA,North America,Michael Chen,Herman Miller Chair,Furniture,1450,USD,2024.05.13,Wire Transfer,Completed
14074,Client_542,Japan,APAC,David Okoro,Enterprise Server,Infrastructure,USD 15200,NGN,28/12/2023,Credit Card,Completed
14075,Client_609,Japan,APAC,David Okoro,Sony WH-1000XM5,Accessories,399,EUR,"Aug 12, 2023",Crypto,In Review
14076,Client_352,UK,EMEA,David Okoro,Sony WH-1000XM5,Accessories,399,NGN,20/01/2024,Credit Card,In Review
14077,Client_606,Nigeria,Africa,Elena Rodriguez,MacBook Pro M3,Electronics,2499,GBP,2023.11.16,Wire Transfer,In Review
14078,Client_996,Germany,EMEA,David Okoro,Logitech MX Master,Accessories,USD 99,GBP,2023.03.24,Crypto,Completed
14079,Client_781,Germany,EMEA,Elena Rodriguez,Network Switch,Infrastructure,4500,NGN,17/07/2023,PayPal,Completed
14080,Client_889,UK,EMEA,Elena Rodriguez,Enterprise Server,Infrastructure,15200,USD,08/01/2023,Credit Card,Completed
14081,Client_192,UK,EMEA,Yuki Tanaka,Conference Table,Furniture,2100,USD,2023.08.15,PayPal,Cancelled
14082,Client_578,Canada,North America,Michael Chen,MacBook Pro M3,Electronics,2499,NGN,18/02/2024,Credit Card,Cancelled
14083,Client_15,Nigeria,Africa,Elena Rodriguez,Rack Cabinet,Infrastructure,1200 approx,GBP,04/05/2024,Wire Transfer,In Review
14084,Client_58,Japan,APAC,David Okoro,iPhone 15 Pro,Electronics,999,USD,08/04/2023,Wire Transfer,Cancelled
14085,Client_131,UK,EMEA,Michael Chen,Logitech MX Master,Accessories,99,JPY,02/06/2023,PayPal,Pending
14086,Client_467,Japan,APAC,Yuki Tanaka,Conference Table,Furniture,2100,USD,2024.02.09,PayPal,In Review
